meters,price,bathrooms,category,link,municipality,operation,owner,phone,rooms,zone
87,152000,1,Piso ,https://www.indomio.es/anuncios/93491761/,Santander,Venta,,,4,Calle Cisneros
90,276000,1,Piso ,https://www.indomio.es/anuncios/94164663/,Burgos,Venta,,,4,Calle José Zorrilla -  Centro
118,125000,2,Casa adosada ,https://www.indomio.es/anuncios/95774961/,Rasines,Venta,,https://media.indomio.es/text/tel_95774961_b1b7d.jpg?k=ceac401835de3b42b421044367d49bb5,4,Barrio El Cerro
250,295000,,Casa unifamiliar,https://www.indomio.es/anuncios/95068517/,Plasencia,Venta,,https://media.indomio.es/text/tel_95068517_3d1d4.jpg?k=f0d582770abe89c70f68b24813c75a76,,Calle Eugenio Mirón Monroy -  Miralvalle-Av. Virgen del Puerto-La Data
2200,460500,3,Edificio ,https://www.indomio.es/anuncios/95035273/,Badajoz,Venta,,https://media.indomio.es/text/tel_95035273_4937f.jpg?k=5a674b693b6e00da9aae3bd7ad1ea070,5,Calle Cardenal Cisneros
106,100000,1,Piso ,https://www.indomio.es/anuncios/93392981/,Burgos,Venta,,https://media.indomio.es/text/tel_93392981_e5bff.jpg?k=894536a7a7a6ba202198b1dcd4aada85,3,Calle de la Llana de Afuera -  Casco Histórico
125,720000,2,Piso ,https://www.indomio.es/anuncios/94095859/,Santander,Venta,,https://media.indomio.es/text/tel_94095859_d0dd0.jpg?k=80607e9f320754e084be8cbb30901bd1,4,Avenida de los Castros -  Los Castros
82,98500,1,Piso ,https://www.indomio.es/anuncios/96149459/,Condado de Treviño,Venta,,https://media.indomio.es/text/tel_96149459_7c65e.jpg?k=8ba9616207cff0498dcb193d84987b19,3,Calle Mayor
80,100000,2,Piso ,https://www.indomio.es/anuncios/93010669/,Piélagos,Venta,,https://media.indomio.es/text/tel_93010669_f6674.jpg?k=a05cfe8786814cf66bcf9e50caa9f8c8,3,Barrio La Ventilla -  Vioño
637,250000,2,Casa rústica,https://www.indomio.es/anuncios/95033351/,Medio Cudeyo,Venta,,,5,Paseo La Ventilla
180,385000,3,Casa pareada,https://www.indomio.es/anuncios/93439181/,Piélagos,Venta,,https://media.indomio.es/text/tel_93439181_e7d08.jpg?k=80b953ee48642698701480a6e988f22b,4,Urbanización Cierro de la Sara -  Boo
85,209000,2,Piso ,https://www.indomio.es/anuncios/96233393/,Marina de Cudeyo,Venta,,,2,Barrio Las Callejas
1451,1600000,3,Edificio ,https://www.indomio.es/anuncios/92728509/,Noja,Alquiler,,,5,Calle Castrejón - Hotel en Venta
86,156000,2,Piso ,https://www.indomio.es/anuncios/94292627/,Córdoba,Venta,,https://media.indomio.es/text/tel_94292627_46440.jpg?k=3806d83fed5d799e78d008f8bedcd0a4,4, planta baja
400,680000,3,Chalet ,https://www.indomio.es/anuncios/95674917/,Piélagos,Venta,,,5,Barrio La Tejera -  Boo
550,400000,3,Chalet ,https://www.indomio.es/anuncios/91105377/,Meruelo,Venta,,https://media.indomio.es/text/tel_91105377_1b8ca.jpg?k=4b19506e8c16c8626b76718483985edc,5,Barrio El Mazo
200,310000,2,Casa adosada ,https://www.indomio.es/anuncios/95518031/,Piélagos,Venta,,,3,Barrio Somacueto -  Liencres
300,543200,3,Casa unifamiliar ,https://www.indomio.es/anuncios/95331685/,Córdoba,Venta,,,5,Calleja de Roelas -  Centro
71,100000,2,Ático ,https://www.indomio.es/anuncios/91610035/,Meruelo,Venta,,https://media.indomio.es/text/tel_91610035_541a1.jpg?k=8e7b5e81c1ccdcd1bc6c65f1ea04f70c,3,Barrio La Maza
